"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","delabel"
"1635","Vcard_DToL02942",381.432814850605,0.0382521303989703,0.479344745527917,0.0798008755824413,0.936395627932888,0.999931754022432,"NO",NA
"1636","Vcard_DToL02945",641.923265189339,-0.0305940665099451,0.319211475426031,-0.0958426274278304,0.923645561379813,0.999931754022432,"NO",NA
"1637","Vcard_DToL02946",2797.9225776067,0.0908326436199844,0.250596969868427,0.362465051623231,0.717004535240001,0.999931754022432,"NO",NA
"1638","Vcard_DToL02947",2059.33150951523,0.22377907786698,0.291806588759583,0.766874657690988,0.443156042467237,0.999931754022432,"NO",NA
"1639","Vcard_DToL02948",1337.65129920542,-0.217707146932061,0.280593880083912,-0.775879883292379,0.437819911440915,0.999931754022432,"NO",NA
"1640","Vcard_DToL02950",339.989919708729,-0.33587924518093,0.37606501721466,-0.89314142450322,0.371781441708799,0.999931754022432,"NO",NA
"1641","Vcard_DToL02953",139.886338286734,0.115950246869093,0.790945438471663,0.146597023295491,0.883450103364751,0.999931754022432,"NO",NA
"1642","Vcard_DToL02954",1625.47189186316,0.589811392420841,0.266464465078943,2.21347109921806,0.0268651836021222,0.523209027816748,"NO",NA
"1643","Vcard_DToL02955",198.55626760704,0.126038512292972,0.52251064630817,0.241217118126692,0.809386844216425,0.999931754022432,"NO",NA
"1644","Vcard_DToL02956",692.420874898003,0.120558023623658,0.319354133455519,0.377505756130911,0.705797787519939,0.999931754022432,"NO",NA
"1645","Vcard_DToL02957",1497.79271033454,-0.467291699340424,0.431158695980791,-1.08380441748354,0.27845152616664,0.999931754022432,"NO",NA
"1646","Vcard_DToL02958",674.687624101208,0.14411837281896,0.346799335376403,0.415567038681142,0.677726850233759,0.999931754022432,"NO",NA
"1647","Vcard_DToL02959",1150.48418051675,-0.0923190293865193,0.338704988871142,-0.272564716847562,0.785187837152453,0.999931754022432,"NO",NA
"1648","Vcard_DToL02960",15767.497202178,-0.78404639325141,0.238412822980912,-3.2886083200071,0.00100684032791365,0.0550676701928257,"NO",NA
"1649","Vcard_DToL02962",655.764308269966,0.671875176160811,0.354971609821222,1.8927574982664,0.0583901260622161,0.779531171169192,"NO",NA
"1650","Vcard_DToL02967",3782.86905474698,0.0598242840744244,0.409201162295069,0.146197737413282,0.883765291653232,0.999931754022432,"NO",NA
"1651","Vcard_DToL02968",91.2541845142423,0.247058774584728,0.707727578063414,0.349087392158386,0.727023701513516,0.999931754022432,"NO",NA
"1652","Vcard_DToL02970",2716.37988748655,-2.03214501234861,0.263679401665239,-7.70687812364113,1.28932823125874e-14,1.63954201207439e-11,"DOWN","Vcard_DToL02970"
"1653","Vcard_DToL02971",16.4810342546402,-7.8795322869832,2.20320401203249,-3.576397030847,0.000348362442766697,0.0264469487333254,"DOWN","Vcard_DToL02971"
"1654","Vcard_DToL02972",1173.33265947351,0.487679247875461,0.319467432894688,1.52653822474676,0.126875878379299,0.999931754022432,"NO",NA
"1655","Vcard_DToL02974",155.781467245788,-4.88134462833591,0.800802608988504,-6.09556534100401,1.09051356411186e-09,5.43461071624529e-07,"DOWN","Vcard_DToL02974"
"1656","Vcard_DToL02975",16.4701436830142,-3.41515945987893,1.6748022921202,-2.03914185927913,0.0414358715447269,0.65966685637638,"NO",NA
"1657","Vcard_DToL02978",22.2591218676049,-1.16499189354243,1.49296993960928,-0.780318385946413,0.435203493272016,0.999931754022432,"NO",NA
"1658","Vcard_DToL02979",113.978830248064,-1.43592209894755,1.10807097453921,-1.29587556387774,0.195018359242574,0.999931754022432,"NO",NA
"1659","Vcard_DToL02980",378.361418644572,0.326966579543794,0.392723854663518,0.83256103661932,0.405092341264205,0.999931754022432,"NO",NA
"1660","Vcard_DToL02981",621.161864263206,0.144775329097493,0.349053427673867,0.414765527622212,0.678313557425386,0.999931754022432,"NO",NA
"1661","Vcard_DToL02983",1607.20914199058,-0.995379738809305,0.316914673782952,-3.14084459052539,0.00168461398894102,0.080458113190127,"NO",NA
"1662","Vcard_DToL02989",97.7749950266996,0.651799581741202,0.946826404135706,0.688404525786526,0.491198074601117,0.999931754022432,"NO",NA
"1663","Vcard_DToL02991",125.714889781172,0.844253251214839,0.55331557210761,1.52580786403504,0.127057721644154,0.999931754022432,"NO",NA
"1664","Vcard_DToL02992",153.923860953321,0.187887178184049,0.550508600360973,0.34129744396518,0.732879671942013,0.999931754022432,"NO",NA
"1665","Vcard_DToL02993",306.768227087255,0.0176680981344982,0.388408693279136,0.0454884209344944,0.963718004101795,0.999931754022432,"NO",NA
"1666","Vcard_DToL02994",367.339076512453,-0.152155271212137,0.363962785028004,-0.418051728009583,0.675909297332185,0.999931754022432,"NO",NA
"1667","Vcard_DToL02995",301.891145346767,-0.0201202258837116,0.392239319658056,-0.0512957902875517,0.959089822554261,0.999931754022432,"NO",NA
"1668","Vcard_DToL02996",440.523851281142,-0.0232113321568431,0.371370012426642,-0.0625019020926687,0.95016314725249,0.999931754022432,"NO",NA
"1669","Vcard_DToL02997",2287.13467524316,0.389024936212843,0.301172023668272,1.29170343073212,0.196459868925273,0.999931754022432,"NO",NA
"1670","Vcard_DToL03000",5415.65915489483,0.0147288057466127,0.227540904103211,0.0647303648751077,0.948388685839474,0.999931754022432,"NO",NA
"1671","Vcard_DToL03001",21181.9057299251,0.503607822448026,0.241986848953994,2.08113715528306,0.0374213538170451,0.629098470566919,"NO",NA
"1672","Vcard_DToL03002",84.8422655638045,0.0752447816494236,0.893038798653398,0.0842570129795977,0.932852089490085,0.999931754022432,"NO",NA
"1673","Vcard_DToL03003",5766.75688219238,1.06278662916799,0.246786971152003,4.30649407546476,1.65862369660755e-05,0.00237650406557585,"NO",NA
"1674","Vcard_DToL03008",335.466819434525,0.333451030470962,0.408285807011713,0.816709826166933,0.414094274576279,0.999931754022432,"NO",NA
"1675","Vcard_DToL03011",537.467062075462,0.64718867136079,0.495987330728606,1.30484919929319,0.191944202345432,0.999931754022432,"NO",NA
"1676","Vcard_DToL03012",17620.9139580826,0.22710875763075,0.240788272323456,0.943188617283113,0.345584434549988,0.999931754022432,"NO",NA
"1677","Vcard_DToL03013",551.04256235605,0.164729403363637,0.342097550884375,0.481527572874422,0.63014158788557,0.999931754022432,"NO",NA
"1678","Vcard_DToL03014",650.804760552573,0.454765582466586,0.409129383538521,1.1115446623104,0.266333976847886,0.999931754022432,"NO",NA
"1679","Vcard_DToL03015",128.745182186608,0.472227304584333,0.54179814552291,0.871592692751963,0.383430618471409,0.999931754022432,"NO",NA
"1680","Vcard_DToL03016",852.870744737554,-0.0496066439883957,0.34135853837842,-0.145321233867609,0.884457250477825,0.999931754022432,"NO",NA
"1681","Vcard_DToL03017",164.935716269182,-0.16218673042124,0.593757513961597,-0.273153141825722,0.784735498072645,0.999931754022432,"NO",NA
"1682","Vcard_DToL03018",416.781197132077,0.672519292854197,0.365852643383476,1.83822450108494,0.0660293308668466,0.826219413171501,"NO",NA
"1683","Vcard_DToL03022",6134.18983482283,0.153499420967816,0.249526108599692,0.615163767147392,0.538446573430242,0.999931754022432,"NO",NA
"1684","Vcard_DToL03024",60.1934900255475,-0.197580295858032,0.889375137140124,-0.222156306835124,0.82419220629878,0.999931754022432,"NO",NA
"1685","Vcard_DToL03025",420.461976223077,-0.600374565920363,0.363804925023047,-1.6502650861099,0.0988887299014059,0.983334451586303,"NO",NA
"1686","Vcard_DToL03026",5927.77554469937,-0.227243837528153,0.24941929971134,-0.911091634813942,0.362247093657288,0.999931754022432,"NO",NA
"1687","Vcard_DToL03027",10819.4576398332,0.246640584782138,0.283277711538002,0.870667104175085,0.383935945005883,0.999931754022432,"NO",NA
"1688","Vcard_DToL03028",1817.08727815076,-0.194064097738556,0.257059663045339,-0.754937960470007,0.450286207620046,0.999931754022432,"NO",NA
"1689","Vcard_DToL03029",4702.8760636949,0.203658083123883,0.223144379029407,0.912674045430665,0.361413998272781,0.999931754022432,"NO",NA
"1690","Vcard_DToL03030",1085.78046473264,0.0890407397531935,0.275540978528472,0.323148811580462,0.746582545260667,0.999931754022432,"NO",NA
"1691","Vcard_DToL03031",334.285095757716,0.515564463769374,0.446235958521225,1.15536288352444,0.247941854646417,0.999931754022432,"NO",NA
"1692","Vcard_DToL03034",1297.41666979739,0.0845761164430364,0.259959894996899,0.32534293970247,0.744921535792983,0.999931754022432,"NO",NA
"1693","Vcard_DToL03041",252.721645241106,-2.31670456087637,1.45039006701444,-1.59729759156804,0.110199387424718,0.999931754022432,"NO",NA
"1694","Vcard_DToL03044",37.7797052741184,-0.468848216029534,0.998107332750841,-0.469737272380678,0.638542735071095,0.999931754022432,"NO",NA
"1695","Vcard_DToL03045",8520.46160434935,-0.334438538864531,0.247977590920561,-1.34866435964235,0.17744479812206,0.999931754022432,"NO",NA
"1696","Vcard_DToL03047",36.4025882631998,-0.456633583618212,1.10239320294983,-0.41422024591256,0.678712815902739,0.999931754022432,"NO",NA
"1697","Vcard_DToL03048",189.202140493146,-0.256547134516359,0.46309498700747,-0.553983829913971,0.579589912185839,0.999931754022432,"NO",NA
"1698","Vcard_DToL03049",3518.80405358276,0.191462973796509,0.263101556823399,0.727715092636355,0.466788009474972,0.999931754022432,"NO",NA
"1699","Vcard_DToL03050",2781.34822072759,-0.159113760576602,0.253071639803719,-0.628730112548407,0.529525760571331,0.999931754022432,"NO",NA
"1700","Vcard_DToL03051",172.084097224479,-0.0539447549986504,0.518158750012864,-0.104108547809549,0.917083207551538,0.999931754022432,"NO",NA
"1701","Vcard_DToL03052",368.105218670554,-0.106322096240774,0.392783717490776,-0.270688655120412,0.786630503074733,0.999931754022432,"NO",NA
"1702","Vcard_DToL03053",1595.81262395097,0.374701063040502,0.262837365513321,1.42560043663774,0.153983710155853,0.999931754022432,"NO",NA
"1703","Vcard_DToL03054",11169.3591803692,0.164444817647174,0.35347975550142,0.465217074210953,0.641776012685479,0.999931754022432,"NO",NA
"1704","Vcard_DToL03055",2397.99992434906,0.238557660610146,0.269087786464221,0.886542134612511,0.375325459752931,0.999931754022432,"NO",NA
"1705","Vcard_DToL03057",125.240304757257,-1.10185501701753,0.609884050011805,-1.80666311407258,0.0708148222543343,0.858640270313877,"NO",NA
"1706","Vcard_DToL03058",89.1719373637144,-0.0400679877477304,0.64827757313318,-0.0618068392433792,0.950716656974452,0.999931754022432,"NO",NA
"1707","Vcard_DToL03059",177.786296680596,-0.110164912836472,0.484906336682646,-0.227188024784611,0.820277539092336,0.999931754022432,"NO",NA
"1708","Vcard_DToL03060",892.003011146434,0.165510885035709,0.42900284790533,0.385803697676694,0.699642056577343,0.999931754022432,"NO",NA
"1709","Vcard_DToL03063",742.699516879398,0.143779951788577,0.352090168337765,0.408361166309668,0.68300853927578,0.999931754022432,"NO",NA
"1710","Vcard_DToL03065",1315.40546348316,-0.425662941922586,0.289178837174231,-1.47197127591368,0.141028634406287,0.999931754022432,"NO",NA
"1711","Vcard_DToL03067",116.650794148834,0.400029622010192,0.838366686762253,0.477153527599116,0.633252800707291,0.999931754022432,"NO",NA
"1712","Vcard_DToL03068",3792.59061311624,0.480935469758836,0.241845875141219,1.98860315264012,0.0467450231506017,0.707644524570047,"NO",NA
"1713","Vcard_DToL03069",163.465784417737,0.00704591358381928,0.508068247220832,0.0138680455280583,0.988935255252694,0.999931754022432,"NO",NA
"1714","Vcard_DToL03070",49.7615320650157,0.461756495432616,0.983111769094294,0.469688706766288,0.638577437485317,0.999931754022432,"NO",NA
"1715","Vcard_DToL03072",570.300811438726,-0.0597110584636091,0.342080647265528,-0.174552576829231,0.86143121457609,0.999931754022432,"NO",NA
"1716","Vcard_DToL03074",74.7970145951016,-0.79612884313059,0.703539434278453,-1.13160514441823,0.257800476321326,0.999931754022432,"NO",NA
"1717","Vcard_DToL03075",378.883507775265,-0.721573435865175,0.394678220875785,-1.82825754677827,0.067510907990551,0.840014177663826,"NO",NA
"1718","Vcard_DToL03076",5873.16959555032,-2.66831290129355,1.00193553509711,-2.66315826500249,0.00774109959017304,0.243808687711549,"NO",NA
"1719","Vcard_DToL03077",168.799137429674,0.124743597433727,0.534066373126632,0.233573210579483,0.815316327359118,0.999931754022432,"NO",NA
"1720","Vcard_DToL03078",18105.9756178613,0.0484336153206023,0.228511278795182,0.211952843535632,0.83214382383234,0.999931754022432,"NO",NA
"1721","Vcard_DToL03079",79.8576038368437,0.272739817322175,0.700134878670052,0.389553249854172,0.696866927491322,0.999931754022432,"NO",NA
"1722","Vcard_DToL03080",12.8374544333807,-3.0363802528386,1.57731696242382,-1.92502859296757,0.0542257812255409,0.755024650805704,"NO",NA
"1723","Vcard_DToL03082",531.021822449191,-0.949332129397666,0.513661149763141,-1.84816805755199,0.0645780347773921,0.820370287486446,"NO",NA
"1724","Vcard_DToL03083",953.100983263603,0.286605169098484,0.280481966758821,1.0218310018659,0.306860893533173,0.999931754022432,"NO",NA
"1725","Vcard_DToL03086",482.445437514511,-0.054633908424657,0.334370426809305,-0.163393362702543,0.870208728455473,0.999931754022432,"NO",NA
"1726","Vcard_DToL03092",42.6044435004085,2.42075718118677,1.35600459497247,1.78521311075345,0.0742267561555279,0.871196351131705,"NO",NA
"1727","Vcard_DToL03094",25.2548515911723,-1.97967854027821,1.38836994969312,-1.42590131737999,0.153896829113763,0.999931754022432,"NO",NA
"1728","Vcard_DToL03097",269.601087743087,-0.0753371071855937,0.408587772733158,-0.184384145129069,0.853712106934161,0.999931754022432,"NO",NA
"1729","Vcard_DToL03098",183.081328131303,0.153915523438784,0.481963805797058,0.319350792709928,0.749460520403812,0.999931754022432,"NO",NA
"1730","Vcard_DToL03099",340.215623246938,0.22715415602756,0.377245761429507,0.602138391606573,0.547082021051905,0.999931754022432,"NO",NA
"1731","Vcard_DToL03100",1641.71132916862,0.0658039805600754,0.259899845188951,0.253189764358016,0.80012157574662,0.999931754022432,"NO",NA
"1732","Vcard_DToL03101",1322.65795671712,-0.0428198217900007,0.258496531025201,-0.16564950260716,0.868432787965208,0.999931754022432,"NO",NA
"1733","Vcard_DToL03102",590.413489969291,-0.0850503103892168,0.332379447566482,-0.255883181141051,0.798041041887387,0.999931754022432,"NO",NA
"1734","Vcard_DToL03103",746.686145778272,-0.376933330397184,0.371883101470898,-1.01358015168291,0.310783132578245,0.999931754022432,"NO",NA
"1735","Vcard_DToL03104",411.807225016297,0.0564300408881072,0.376148235615935,0.15002075124905,0.880748243407315,0.999931754022432,"NO",NA
"1736","Vcard_DToL03105",309.271009992156,0.0269579046318655,0.409310875110018,0.0658616867304578,0.947487943882531,0.999931754022432,"NO",NA
"1737","Vcard_DToL03106",105.526073692794,0.892998627841782,0.643645025994727,1.38740857425518,0.165317211934412,0.999931754022432,"NO",NA
"1738","Vcard_DToL03107",1388.76196992962,-0.1349768253035,0.263140811294177,-0.512945235061252,0.607989629827543,0.999931754022432,"NO",NA
"1739","Vcard_DToL03109",18568.143480437,0.149772558463331,0.267767242626957,0.559338614365119,0.575930646789377,0.999931754022432,"NO",NA
"1740","Vcard_DToL03110",25.0079558999076,0.352313860187939,1.1386351527713,0.309417691286318,0.757003814540247,0.999931754022432,"NO",NA
"1741","Vcard_DToL03115",24.1312753544281,-0.864986090030277,1.24611226151729,-0.694147804128861,0.487589522006265,0.999931754022432,"NO",NA
"1742","Vcard_DToL03116",33.9755313397435,0.284393833703135,0.968010705991893,0.293792033438024,0.768916822988266,0.999931754022432,"NO",NA
"1743","Vcard_DToL03118",50.998926266224,-0.267369785242528,0.82235901205617,-0.325125378724816,0.745086182035034,0.999931754022432,"NO",NA
"1744","Vcard_DToL03119",23.5200229397952,0.392771217566823,1.20072284979501,0.327112303754256,0.743582946237009,0.999931754022432,"NO",NA
"1745","Vcard_DToL03120",9120.15025240374,0.362973692628645,0.225488229887131,1.60972345567808,0.107458241998867,0.999931754022432,"NO",NA
"1746","Vcard_DToL03121",109.412172072692,-0.0665980784430317,0.608664221185218,-0.109416778783791,0.912871926103093,0.999931754022432,"NO",NA
"1747","Vcard_DToL03122",530.108342340564,0.317111903669906,0.414323185728516,0.765373299378164,0.444049287693393,0.999931754022432,"NO",NA
"1748","Vcard_DToL03123",1170.48230288244,0.0241722576735443,0.299269871434714,0.0807707690642608,0.935624255001676,0.999931754022432,"NO",NA
"1749","Vcard_DToL03124",353.883647210634,0.0822644008743583,0.402738796367324,0.204262419256296,0.838148435897928,0.999931754022432,"NO",NA
"1750","Vcard_DToL03126",304.389130576309,-0.245587101694896,0.385598111363107,-0.636899130098781,0.524190549440757,0.999931754022432,"NO",NA
"1751","Vcard_DToL03127",630.298684710612,0.263535443452252,0.350215625111973,0.752494819064664,0.451753544357365,0.999931754022432,"NO",NA
"1752","Vcard_DToL03128",151.994329439655,-1.26814787028028,0.756505682814359,-1.67632299279301,0.0936749435687826,0.954279129985352,"NO",NA
"1753","Vcard_DToL03131",86231.9734819781,0.0632872328159363,0.774401686090828,0.081724037993008,0.934866162740325,0.999931754022432,"NO",NA
"1754","Vcard_DToL03133",157.805154397611,-0.47762065237295,0.647512685541328,-0.737623621958315,0.460743196813969,0.999931754022432,"NO",NA
"1755","Vcard_DToL03134",4346.4853698167,0.169470654956151,0.238057134340645,0.711890678788266,0.4765324746556,0.999931754022432,"NO",NA
"1756","Vcard_DToL03135",864.822753385175,-0.178468346750402,0.303944089993255,-0.587174920079423,0.557086234483439,0.999931754022432,"NO",NA
"1757","Vcard_DToL03136",702.294171240827,-0.160392768432128,0.301948288671616,-0.531192838143763,0.595285155396389,0.999931754022432,"NO",NA
"1758","Vcard_DToL03137",296.369600746569,0.181452115845798,0.389009129728245,0.466446933964139,0.640895623302682,0.999931754022432,"NO",NA
"1759","Vcard_DToL03140",47.7993446325229,-0.0408418102446657,0.901926928311523,-0.0452828371818599,0.963881867349455,0.999931754022432,"NO",NA
"1760","Vcard_DToL03142",256.41455259689,-0.269507071088171,0.455025972959748,-0.592289423250157,0.553656797228141,0.999931754022432,"NO",NA
"1761","Vcard_DToL03144",567.120147659557,-0.0212832675000911,0.385452204780225,-0.0552163594763359,0.95596609584086,0.999931754022432,"NO",NA
"1762","Vcard_DToL03145",1012.86581599683,-0.366501214374861,0.356698566796382,-1.02748160068744,0.304193744906856,0.999931754022432,"NO",NA
"1763","Vcard_DToL03147",26162.2316000175,-0.244493306992775,0.289400568213403,-0.844826630791156,0.398207643483897,0.999931754022432,"NO",NA
"1764","Vcard_DToL03149",579.287402519237,0.170848984864026,0.381812964168764,0.44746774179336,0.654537374055182,0.999931754022432,"NO",NA
"1765","Vcard_DToL03151",17.785755694045,0.137141703502237,1.75670930183815,0.0780673861968724,0.937774450037656,0.999931754022432,"NO",NA
"1766","Vcard_DToL03152",12.1456531690727,-0.812378845972388,1.55991092095346,-0.520785408358986,0.602516269055957,0.999931754022432,"NO",NA
"1767","Vcard_DToL03154",2061.39497530418,-0.105338275501746,0.256414909965723,-0.410811818688029,0.681210526291254,0.999931754022432,"NO",NA
"1768","Vcard_DToL03156",978.460372713827,-7.61601493210427,1.981558034186,-3.84344783282253,0.000121317796722543,0.0111186121266525,"DOWN","Vcard_DToL03156"
"1769","Vcard_DToL03157",1158.04235660281,0.153875647126312,0.294546419914532,0.522415608279884,0.601380990914157,0.999931754022432,"NO",NA
"1770","Vcard_DToL03158",332.545572813376,-0.0922455315589656,0.416213795094332,-0.221630163743273,0.824601799119461,0.999931754022432,"NO",NA
"1771","Vcard_DToL03159",608.704228878775,0.10405361024775,0.313447349073988,0.331965194649609,0.739915540724271,0.999931754022432,"NO",NA
"1772","Vcard_DToL03160",504.855250218026,-0.000539909778142795,0.355445875495167,-0.00151896481395558,0.998788041892591,0.999931754022432,"NO",NA
"1773","Vcard_DToL03161",357.301688303733,0.401470000362609,0.380900073037129,1.05400347435343,0.291881326460817,0.999931754022432,"NO",NA
"1774","Vcard_DToL03162",7757.61335307522,-0.507660079829974,0.339211346229663,-1.49658932542387,0.134500149377783,0.999931754022432,"NO",NA
"1775","Vcard_DToL03165",394.972074405419,0.0449583093033185,0.3746485851498,0.120001278759247,0.904482134976444,0.999931754022432,"NO",NA
"1776","Vcard_DToL03166",1152.9183120895,-0.0273778682335106,0.38231098770264,-0.0716115129152525,0.942911077619531,0.999931754022432,"NO",NA
"1777","Vcard_DToL03167",11418.5062786243,-0.0132164708469197,0.294570873328736,-0.0448668624211545,0.964213430190086,0.999931754022432,"NO",NA
"1778","Vcard_DToL03168",273.282096533741,0.0961311761360348,0.45427495388927,0.211614519605382,0.832407780852896,0.999931754022432,"NO",NA
"1779","Vcard_DToL03169",1773.30390259294,-0.106718866167088,0.271608704716458,-0.392914013114918,0.694382991288028,0.999931754022432,"NO",NA
"1780","Vcard_DToL03170",78.2216537796571,0.427441625758585,0.735148209731559,0.581435988145392,0.560946648479251,0.999931754022432,"NO",NA
"1781","Vcard_DToL03171",416.190980113783,0.0290769494780287,0.471802424482265,0.0616295041508879,0.950857880680437,0.999931754022432,"NO",NA
"1782","Vcard_DToL03172",63.7881252811148,0.00517560583267676,0.782519522220896,0.00661402774717708,0.994722807851281,0.999931754022432,"NO",NA
"1783","Vcard_DToL03175",221.369699940545,-0.25718440921966,0.464169302745068,-0.554074575157572,0.579527809419893,0.999931754022432,"NO",NA
"1784","Vcard_DToL03176",1440.8756791186,0.314406390710502,0.919430018291585,0.341957935302904,0.732382548732773,0.999931754022432,"NO",NA
"1785","Vcard_DToL03177",766.769715972315,0.503317176423118,0.339707234434264,1.48162042313089,0.13844132168373,0.999931754022432,"NO",NA
"1786","Vcard_DToL03181",736.801269560101,-0.0258854831041475,0.341515298414259,-0.0757959693880196,0.939581422864531,0.999931754022432,"NO",NA
"1787","Vcard_DToL03182",753.635982384588,0.000109723459589176,0.305830631927615,0.000358771974205468,0.999713741387074,0.999931754022432,"NO",NA
"1788","Vcard_DToL03183",81.5873298369724,1.49409991013037,0.808647568329787,1.84765275831639,0.0646525922302972,0.820370287486446,"NO",NA
"1789","Vcard_DToL03185",61.0143672498263,-1.17742656216029,2.97013607954551,-0.396421756655831,0.691793918512808,0.999931754022432,"NO",NA
"1790","Vcard_DToL03187",16531.129474199,-2.02422934313666,0.796684693784292,-2.54081615842457,0.0110594054132633,0.309026676158632,"NO",NA
"1791","Vcard_DToL03188",109.554380520219,-1.76794173342716,0.990514829937315,-1.78487154355785,0.074282155348635,0.871196351131705,"NO",NA
"1792","Vcard_DToL03189",54.0543561748912,11.9753315030432,6.00207793245614,1.99519760286463,0.0460213323961815,0.699813175584984,"NO",NA
"1793","Vcard_DToL03190",841.263209699274,0.118600626450001,0.304252236404238,0.389810204360913,0.696676897525713,0.999931754022432,"NO",NA
"1794","Vcard_DToL03191",6153.30713622737,-0.0169090619160289,0.296626856917103,-0.0570044873608813,0.954541620558892,0.999931754022432,"NO",NA
"1795","Vcard_DToL03193",564.330412537738,0.149934953368243,0.370322078865069,0.404877164839187,0.685567804340975,0.999931754022432,"NO",NA
"1796","Vcard_DToL03194",185.946631592416,-0.076650202746753,0.514138627113528,-0.14908469954316,0.881486798957264,0.999931754022432,"NO",NA
"1797","Vcard_DToL03195",3892.96120907533,-0.641623942718928,0.315148501398557,-2.03594159537979,0.041756220344311,0.663387924925127,"NO",NA
"1798","Vcard_DToL03196",966.46813264783,0.0614138828636383,0.291961919511944,0.210348948815998,0.833395334136898,0.999931754022432,"NO",NA
"1799","Vcard_DToL03197",699.18362191714,0.423921150763006,0.297873571690765,1.42315798060493,0.154690363496309,0.999931754022432,"NO",NA
"1800","Vcard_DToL03199",79.8700874195899,0.859879854772666,0.81782228338862,1.05142629668854,0.293062843493887,0.999931754022432,"NO",NA
"1801","Vcard_DToL03200",545.308221816341,0.158171756869386,0.339400954344122,0.466032151191342,0.641192487245948,0.999931754022432,"NO",NA
"1802","Vcard_DToL03201",160.111568368644,-0.779488202281253,0.494158757717062,-1.57740440720381,0.114702502003497,0.999931754022432,"NO",NA
"1803","Vcard_DToL03202",251.217273070648,0.246067977222025,0.425235138004381,0.57866332113761,0.562816369643208,0.999931754022432,"NO",NA
"1804","Vcard_DToL03204",526.16143171404,-0.153710191252041,0.378385476527515,-0.406226456318188,0.68457621668476,0.999931754022432,"NO",NA
"1805","Vcard_DToL03206",1394.67713798325,0.116450349751897,0.303653958545374,0.383496893337868,0.701351373272471,0.999931754022432,"NO",NA
"1806","Vcard_DToL03207",67.4107406254081,0.570632247864018,0.743675967332111,0.767313013907286,0.442895432730525,0.999931754022432,"NO",NA
"1807","Vcard_DToL03208",14.0060489053361,-0.821539563723706,1.45728986200215,-0.563744787598401,0.572927831982507,0.999931754022432,"NO",NA
"1808","Vcard_DToL03209",89.2557181093567,0.23470406395886,0.772746628010816,0.303727063245852,0.76133583794484,0.999931754022432,"NO",NA
"1809","Vcard_DToL03210",376.341864501507,0.347580744300731,0.415872194610851,0.83578740970162,0.403274510650322,0.999931754022432,"NO",NA
"1810","Vcard_DToL03213",1391.00204350606,0.14435145973245,0.270530587468358,0.533586464596479,0.593627674916744,0.999931754022432,"NO",NA
"1811","Vcard_DToL03215",231.425062648936,0.354082497269089,0.55622174666669,0.636585137835808,0.524395108497069,0.999931754022432,"NO",NA
"1812","Vcard_DToL03216",26.9381325016064,-0.632938690271564,1.11478755848576,-0.567766194961214,0.57019373698921,0.999931754022432,"NO",NA
"1813","Vcard_DToL03217",855.297624525362,0.871560930802241,0.358891600547531,2.42847960072783,0.0151622780471432,0.37414418102746,"NO",NA
"1814","Vcard_DToL03218",1559.72493725875,0.0920874851065969,0.262424328743539,0.350910624588438,0.725655400465799,0.999931754022432,"NO",NA
"1815","Vcard_DToL03219",470.711430967985,0.530757380145156,0.478407776838825,1.10942464951603,0.267247033572188,0.999931754022432,"NO",NA
"1816","Vcard_DToL03221",13644.7800986181,1.05018910697166,0.270931416443213,3.87621753415877,0.000106092841763217,0.00999335628941862,"NO",NA
"1817","Vcard_DToL03224",3475.26913607525,0.260277103897773,0.447799421404106,0.581235909331139,0.561081468979214,0.999931754022432,"NO",NA
"1818","Vcard_DToL03226",397.699705465341,-0.362484726891078,0.363215224830611,-0.997988801433439,0.318284788963003,0.999931754022432,"NO",NA
"1819","Vcard_DToL03227",153.124310336752,0.264173535941981,0.549897369911136,0.480405163575655,0.630939323391891,0.999931754022432,"NO",NA
"1820","Vcard_DToL03228",109.218900868125,1.55018644184175,0.872151068271034,1.77742881736632,0.0754977129276478,0.874758808215218,"NO",NA
"1821","Vcard_DToL03229",5440.48953833337,0.247229158397628,0.225689822365958,1.09543778184531,0.273324889412588,0.999931754022432,"NO",NA
"1822","Vcard_DToL03231",8446.05849195084,0.276718565892856,1.05740774218372,0.26169523340295,0.793556415699046,0.999931754022432,"NO",NA
"1823","Vcard_DToL03232",394.43785627655,0.300983064047259,0.363571899415767,0.827850184601496,0.407755349685694,0.999931754022432,"NO",NA
"1824","Vcard_DToL03233",112.956613152261,0.431061253946073,0.578469312025907,0.745175664438304,0.456165532396392,0.999931754022432,"NO",NA
"1825","Vcard_DToL03236",802.565769443202,0.0550391811148927,0.289748100728458,0.189955278314226,0.849344175126342,0.999931754022432,"NO",NA
"1826","Vcard_DToL03238",224.923606033212,0.15951334761349,0.466030716974607,0.34228075919335,0.732139614013239,0.999931754022432,"NO",NA
"1827","Vcard_DToL03239",126.066184797499,0.510490013053828,0.603292373540864,0.846173489742035,0.39745596859096,0.999931754022432,"NO",NA
"1828","Vcard_DToL03240",15408.2832829281,-0.0255069061755969,0.261444140623272,-0.0975615904597804,0.922280425325628,0.999931754022432,"NO",NA
"1829","Vcard_DToL03241",52.4028664501426,-0.99292187300564,1.15890786632265,-0.856773779745147,0.391569919182258,0.999931754022432,"NO",NA
"1830","Vcard_DToL03242",105.734791588848,0.00766712119392933,0.671371751031478,0.0114200831091713,0.990888290060155,0.999931754022432,"NO",NA
